,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
38,38,"Elliot's Song - From ""Euphoria"" An HBO Original Series",Dominic Fike,"Elliot's Song (From ""Euphoria"" An HBO Original Series)",76,62,alternative pop rock,150320,2022-03-04,0.394,0.327,-14.291,0.114,0.849,0,0.125,0.411,93.358
39,39,LoveGame,Lady Gaga,The Fame,82,71,art pop,216333,2008-01-01,0.894,0.678,-5.611,0.0523,0.00569,2.43e-06,0.317,0.844,105.029
40,40,Vienna,Billy Joel,The Stranger (Legacy Edition),75,83,album rock,214240,1977,0.532,0.495,-6.662,0.0343,0.659,0,0.0754,0.308,124.936
41,41,Someone Like You,Adele,21,81,81,british soul,285240,2011-01-24,0.556,0.319,-8.251,0.0281,0.893,0,0.0996,0.294,135.187
42,42,The Bird,SYML,SYML,69,36,modern indie pop,274346,2019-05-03,0.419,0.484,-10.385,0.0304,0.371,0.469,0.111,0.0311,109.009
43,43,things that i miss,awfultune,peace and quiet,54,54,indie pop,216037,2018-04-02,0.529,0.176,-12.587,0.0556,0.938,0,0.318,0.239,78.242
0,0,Solo,Future,HNDRXX,90,81,atl hip hop,265996,2017-07-27,0.784,0.486,-6.497,0.0475,0.0538,0.497,0.101,0.0894,110.964
1,1,20 Min,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),82,82,hip hop,220586,2017-11-17,0.773,0.75,-4.009,0.117,0.109,0,0.174,0.783,123.426
2,2,Rich $ex,Future,DS2 (Deluxe),90,59,atl hip hop,240160,2015-07-17,0.758,0.482,-11.202,0.168,0.148,6.88e-06,0.135,0.0977,111.896
3,3,Champagne Supernova - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Remastered Edition),74,67,beatlesque,451320,1995,0.293,0.817,-3.786,0.039,0.458,0.0509,0.355,0.138,150.249
4,4,Iris,The Goo Goo Dolls,Dizzy up the Girl,70,86,neo mellow,289533,1998-09-11,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
5,5,Sex on Fire,Kings of Leon,Sex On Fire,74,35,modern rock,204466,2009-06-26,0.551,0.903,-5.615,0.0579,0.00208,0.00614,0.0918,0.438,153.407
6,6,Return of the Mack,Mark Morrison,Return of the Mack,61,77,british soul,213093,1996-04-22,0.715,0.833,-5.379,0.108,0.00631,0,0.164,0.612,95.487
7,7,Use Somebody,Kings of Leon,Only By The Night,74,0,modern rock,230760,2008-09-23,0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028
8,8,Mockingbird,Eminem,Encore (Deluxe Version),87,86,detroit hip hop,250760,2004-11-12,0.637,0.678,-3.798,0.266,0.209,0,0.156,0.254,84.039
9,9,Feel Good Inc.,Gorillaz,Demon Days,77,84,alternative hip hop,222640,2005-05-23,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559
10,10,MY EYES,Travis Scott,UTOPIA,91,85,rap,251249,2023-07-28,0.455,0.621,-7.694,0.0517,0.651,2.59e-06,0.123,0.28,119.043
11,11,Paper Planes,M.I.A.,Paper Planes,64,23,escape room,205200,2008-10-13,0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.65,0.485,172.253
12,12,Slide Away - Remastered,Oasis,Definitely Maybe (Deluxe Edition Remastered),74,55,beatlesque,392306,1994,0.0657,0.943,-2.71,0.138,0.000114,0.00016,0.313,0.264,190.555
13,13,Don't Look Back In Anger - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Remastered Edition),74,72,beatlesque,289560,1995,0.328,0.936,-3.254,0.0628,0.0665,2.61e-06,0.165,0.31,162.97
14,14,Mr. Brightside,The Killers,Hot Fuss,75,87,alternative rock,222973,2004,0.352,0.911,-5.23,0.0747,0.00121,0,0.0995,0.236,148.033
15,15,Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Remastered Edition),74,77,beatlesque,258773,1995,0.375,0.893,-4.097,0.0406,0.000509,0,0.187,0.434,174.323
16,16,Big Poppa - 2007 Remaster,The Notorious B.I.G.,Greatest Hits,74,69,east coast hip hop,249866,2007-03-05,0.765,0.671,-5.249,0.278,0.344,0,0.0506,0.798,84.5
17,17,Stand By Me,Oasis,Be Here Now,74,52,beatlesque,356626,1997-08-21,0.229,0.848,-2.633,0.039,0.0126,1.7e-06,0.146,0.362,169.878
18,18,HUMBLE.,Kendrick Lamar,DAMN.,91,86,conscious hip hop,177000,2017-04-14,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011
19,19,Let Me Be Your Fantasy - Original Radio Edit,Baby D,Let Me Be Your Fantasy EP,38,54,hardcore techno,231493,1992-01-01,0.636,0.79,-11.026,0.0349,0.0402,0.00238,0.322,0.299,135.008
20,20,Bitter Sweet Symphony - Radio Edit,The Verve,Bitter Sweet Symphony,64,49,britpop,275093,1997-01-01,0.406,0.91,-6.517,0.0348,0.0252,0,0.825,0.589,171.066
21,21,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,89,82,dfw rap,218146,2018-04-27,0.585,0.52,-6.136,0.0713,0.124,7.75e-05,0.131,0.129,159.798
22,22,Marvins Room,Drake,Take Care (Deluxe),93,74,canadian hip hop,347226,2011-11-15,0.492,0.26,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519
23,23,Some Might Say,Oasis,(What's The Story) Morning Glory?,74,49,beatlesque,327920,1995-10-02,0.263,0.935,-2.289,0.0933,0.181,0.013,0.331,0.0688,110.138
24,24,Live Forever - Remastered,Oasis,Definitely Maybe (Deluxe Edition Remastered),74,66,beatlesque,276666,1994,0.286,0.822,-3.366,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96
25,25,Friendly Pressure - Into The Sunshine Edit,Jhelisa,Friendly Pressure (Sunship Remixes),54,65,acid jazz,229760,1998-09-21,0.813,0.827,-5.338,0.169,0.0267,0.027,0.0213,0.98,126.86
26,26,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),72,87,new romantic,251488,1985-02-25,0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067
27,27,Married With Children,Oasis,Definitely Maybe,74,59,beatlesque,192546,1994-08-29,0.59,0.429,-11.7,0.0263,0.83,0,0.334,0.342,87.83
28,28,Fuck Love,XXXTENTACION,17,85,85,emo rap,146520,2017-08-25,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,0.329,131.036
29,29,F.N,Lil Tjay,F.N,75,51,brooklyn drill,224000,2019-08-09,0.562,0.502,-10.269,0.255,0.323,0,0.0757,0.322,120.104
30,30,Your Love,The Outfield,Play Deep,67,82,album rock,216466,1985-06-29,0.578,0.654,-12.421,0.0562,0.121,3.62e-06,0.0673,0.621,129.513
31,31,Teenage Dirtbag,Wheatus,Wheatus,60,77,pop rock,241666,1999-02-15,0.625,0.85,-3.904,0.0495,0.346,0.000233,0.174,0.633,94.661
32,32,Know Yourself,Drake,If You're Reading This It's Too Late,93,65,canadian hip hop,275840,2015-02-12,0.72,0.412,-8.687,0.223,0.196,0,0.342,0.179,114.408
33,33,Hotline Bling,Drake,Views,93,77,canadian hip hop,267066,2016-05-06,0.891,0.628,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966
34,34,Lagoon,Billy Gillies,Lagoon,56,39,tech trance,218482,2022-06-01,0.924,0.586,-6.256,0.138,0.462,0.558,0.0919,0.199,145.026
35,35,Flashing Lights,Kanye West,Graduation,90,85,chicago rap,237506,2007-09-11,0.639,0.628,-7.578,0.0398,0.0381,0,0.386,0.43,90.482
36,36,I Wonder,Kanye West,Graduation,90,83,chicago rap,243440,2007-09-11,0.542,0.466,-8.668,0.0824,0.141,0.000444,0.125,0.127,191.386
37,37,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,90,85,chicago rap,135920,2016-06-10,0.724,0.573,-4.113,0.0549,0.118,0,0.538,0.438,113.088
38,38,No Role Modelz,J. Cole,2014 Forest Hills Drive,84,87,conscious hip hop,292799,2014-12-09,0.69,0.521,-8.492,0.339,0.324,0,0.0534,0.494,100.028
39,39,Passionfruit,Drake,More Life,93,83,canadian hip hop,298940,2017-03-18,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98
40,40,California Love - Original Version,2Pac,Greatest Hits,77,80,g funk,284906,1998-01-01,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,0.761,91.519
41,41,Stan,Eminem,The Marshall Mathers LP,87,81,detroit hip hop,404106,2000-05-23,0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,80.063
42,42,Ni**as In Paris,JAY-Z,Watch The Throne,80,82,east coast hip hop,219333,2011-08-08,0.789,0.858,-5.542,0.311,0.127,0,0.349,0.775,140.022
43,43,Die For You,The Weeknd,Starboy,92,80,canadian contemporary r&b,260252,2016-11-25,0.586,0.525,-7.163,0.0616,0.111,0,0.134,0.507,133.63
44,44,#skeptacore pt.1,Ryder,48 Hours,49,59,,139111,2023-11-24,0.78,0.612,-8.094,0.15,0.728,0,0.114,0.408,135.005
45,45,Teenage Fever,Drake,More Life,93,79,canadian hip hop,219692,2017-03-18,0.766,0.283,-10.33,0.0846,0.111,0.0172,0.115,0.144,97.04
46,46,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],78,81,electro,248413,2013-04-19,0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047
47,47,Life is a Highway,Rascal Flatts,Cars (Original Motion Picture Soundtrack),66,74,contemporary country,275640,2006-01-01,0.562,0.934,-5.562,0.0607,0.00211,0,0.199,0.558,103.042
48,48,Toca's Miracle - Radio Edit,Fragma,Toca (20th Anniversary Edition),46,59,eurodance,200483,2022-04-22,0.781,0.851,-5.748,0.0319,0.0143,0.00458,0.0709,0.865,135.106
49,49,Mood Swings (feat. Lil Tjay),Pop Smoke,Shoot For The Stars Aim For The Moon,77,76,brooklyn drill,213333,2020-07-03,0.48,0.602,-6.335,0.368,0.487,0,0.0848,0.269,179.798
50,50,Fake ID,Riton,Fake ID,64,42,house,246970,2017-12-15,0.746,0.862,-6.11,0.0776,0.21,0.0349,0.225,0.605,122.012
51,51,Laugh Now Cry Later (feat. Lil Durk),Drake,Laugh Now Cry Later (feat. Lil Durk),93,76,canadian hip hop,261492,2020-08-14,0.761,0.518,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976
52,52,I Love Kanye,Kanye West,The Life Of Pablo,90,61,chicago rap,44826,2016-06-10,0.756,0.374,-7.966,0.741,0.594,0,0.217,0.966,80.326
53,53,IDGAF (feat. Yeat),Drake,For All The Dogs,93,83,canadian hip hop,260111,2023-10-06,0.673,0.672,-8.577,0.224,0.0466,0.000284,0.193,0.14,136.902
54,54,Rich Nigga Shit (feat. Young Thug),21 Savage,SAVAGE MODE II,87,79,atl hip hop,190331,2020-10-02,0.825,0.733,-5.625,0.0969,0.349,0,0.112,0.62,97.974
55,55,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,93,74,canadian hip hop,269680,2020-05-01,0.458,0.452,-9.299,0.047,0.342,1.94e-05,0.0703,0.316,86.318
56,56,Lonely,Akon,Trouble,79,66,dance pop,235066,2006-01-01,0.633,0.529,-7.85,0.0339,0.307,0,0.342,0.578,90.08
57,57,Swimming Pools (Drank),Kendrick Lamar,Swimming Pools (Drank),91,81,conscious hip hop,247800,2012-01-01,0.693,0.445,-5.892,0.257,0.00625,0.000234,0.0899,0.199,74.044
58,58,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,93,77,canadian hip hop,220487,2020-05-01,0.735,0.449,-7.507,0.347,0.629,0,0.113,0.0397,122.947
59,59,Xxplosive,Dr. Dre,2001,77,70,g funk,215200,1999-11-16,0.765,0.88,-4.361,0.116,0.176,1e-05,0.139,0.929,168.96
60,60,My 24th Birthday,Dave,My 24th Birthday,75,50,uk hip hop,383032,2022-06-24,0.672,0.686,-8.17,0.355,0.468,8.73e-05,0.186,0.554,174.064
61,61,U Are My High (with Future),DJ Snake,U Are My High (with Future),76,73,edm,211200,2021-12-03,0.602,0.824,-4.087,0.0547,0.0867,0,0.0947,0.442,125.147
62,62,sdp interlude,Travis Scott,Birds In The Trap Sing McKnight,91,82,rap,191622,2016-09-16,0.507,0.586,-8.15,0.0586,0.599,0.0544,0.118,0.588,108.164
63,63,Africa,TOTO,Toto IV,73,86,album rock,295893,1982-04-08,0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
64,64,Girls Want Girls (with Lil Baby),Drake,Certified Lover Boy,93,74,canadian hip hop,221979,2021-09-03,0.767,0.438,-8.726,0.29,0.181,0,0.142,0.381,86.975
65,65,Starlight,Dave,Starlight,75,73,uk hip hop,211935,2022-03-03,0.954,0.367,-9.551,0.288,0.341,5.48e-06,0.0979,0.372,124.026
66,66,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),73,23,gauze pop,238805,2020-08-06,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
67,67,Hey Now!,Oasis,(What's The Story) Morning Glory?,74,45,beatlesque,341906,1995-10-02,0.145,0.938,-2.488,0.0627,0.000275,0.00187,0.38,0.204,202.403
68,68,Dakota,Stereophonics,Language.Sex.Violence.Other?,61,70,britpop,297426,2005-01-01,0.506,0.93,-3.499,0.0675,0.129,0.00682,0.0931,0.305,146.994
0,0,Say You Won't Let Go,James Arthur,Back from the Edge,79,87,pop,211466,2016-10-28,0.358,0.557,-7.398,0.059,0.695,0,0.0902,0.494,85.043
1,1,Lover,Taylor Swift,Lover,100,87,pop,221306,2019-08-23,0.359,0.543,-7.582,0.0919,0.492,1.58e-05,0.118,0.453,68.534
2,2,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,86,87,dance pop,213826,2012-12-07,0.612,0.28,-8.648,0.0434,0.932,0,0.088,0.387,72.795
3,3,Perfect,Ed Sheeran,÷ (Deluxe),84,86,pop,263400,2017-03-03,0.599,0.448,-6.312,0.0232,0.163,0,0.106,0.168,95.05
4,4,All of Me,John Legend,Love In The Future (Expanded Edition),73,86,neo soul,269560,2013-08-30,0.422,0.264,-7.064,0.0322,0.922,0,0.132,0.331,119.93
5,5,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,78,84,dance pop,242733,2012-09-18,0.778,0.547,-7.273,0.0489,0.344,0.000306,0.132,0.442,95.0
6,6,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,75,80,neo soul,228706,2003-12-02,0.609,0.444,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402
7,7,Your Song,Elton John,Elton John,80,80,glam rock,241786,1970-04-10,0.552,0.315,-11.028,0.0299,0.828,5.52e-06,0.101,0.324,128.187
8,8,I Want to Know What Love Is - 1999 Remaster,Foreigner,Agent Provocateur,67,80,album rock,304786,1984-12-12,0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204
9,9,Photograph,Ed Sheeran,x (Deluxe Edition),84,83,pop,258986,2014-06-21,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989
10,10,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,86,80,dance pop,220734,2010-10-05,0.635,0.841,-5.379,0.0422,0.0134,0,0.0622,0.424,109.021
11,11,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,76,80,rock-and-roll,182360,1961-10-20,0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307
12,12,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things. (Bonus Tracks Version),69,78,acoustic pop,242946,2008-05-01,0.703,0.444,-9.331,0.0417,0.559,0,0.0973,0.712,150.96
13,13,Stand By Me,Ben E. King,Don't Play That Song (Mono),63,78,rock-and-roll,180055,1962-08-20,0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068
14,14,Unchained Melody,The Righteous Brothers,Just Once In My Life,60,77,adult standards,218013,1965-04-04,0.339,0.208,-16.725,0.0308,0.396,0.000519,0.18,0.288,98.54
15,15,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,74,77,dance pop,271093,1992-11-17,0.332,0.214,-12.518,0.0349,0.845,5.62e-06,0.0839,0.11,67.531
16,16,Right Here Waiting,Richard Marx,Repeat Offender,64,76,new wave pop,264333,1989-01-01,0.395,0.252,-13.589,0.0301,0.8,0,0.101,0.126,177.679
17,17,At Last,Etta James,At Last!,66,76,jazz blues,179693,1960,0.274,0.348,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43
18,18,More Than Words,Extreme,Extreme II - Pornograffitti,59,75,funk metal,334106,1990-01-01,0.626,0.134,-14.898,0.0298,0.467,0,0.113,0.239,91.893
19,19,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),84,81,pop,281560,2014-06-21,0.781,0.445,-6.061,0.0295,0.474,0,0.184,0.591,78.998
20,20,You And Me,Lifehouse,Lifehouse,61,75,neo mellow,195493,2005-03-22,0.459,0.427,-7.734,0.0267,0.114,0,0.168,0.354,139.902
21,21,(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,72,75,canadian pop,393640,1991-09-24,0.533,0.36,-12.633,0.0282,0.0805,9.57e-06,0.0631,0.299,131.23
22,22,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),62,75,alt z,208687,2019-10-17,0.464,0.473,-10.086,0.129,0.866,0,0.109,0.604,75.801
23,23,I Have Nothing,Whitney Houston,The Bodyguard - Original Soundtrack Album,74,75,dance pop,289160,1992-11-17,0.541,0.401,-10.499,0.0365,0.576,0,0.164,0.24,152.943
24,24,Stay,Rihanna,Unapologetic (Deluxe),88,75,barbadian pop,240706,2012-12-11,0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.881
25,25,Purple Rain,Prince,Purple Rain,68,74,funk,520786,1984-06-25,0.367,0.452,-10.422,0.0307,0.0353,0.00228,0.689,0.189,113.066
26,26,Wonderful Tonight,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),69,74,album rock,225026,1977-11-01,0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,95.542
27,27,Halo,Beyoncé,I AM...SASHA FIERCE,86,74,pop,261640,2008-11-17,0.508,0.72,-5.908,0.0628,0.272,0,0.0563,0.472,79.983
28,28,Alone,Heart,Bad Animals,65,74,album rock,218733,1987-06-06,0.418,0.452,-13.099,0.0355,0.638,0.000252,0.0959,0.168,175.124
29,29,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Falling into You,72,73,canadian pop,273666,1996-03-11,0.615,0.467,-9.883,0.0327,0.314,0,0.099,0.177,119.919
30,30,No One,Alicia Keys,As I Am (Expanded Edition),75,73,neo soul,253813,2007-11-09,0.644,0.549,-5.415,0.0285,0.0209,8.85e-06,0.134,0.167,90.04
31,31,Glory of Love,Peter Cetera,Solitude / Solitaire,58,73,soft rock,258333,1986,0.52,0.61,-7.935,0.0282,0.0805,2.95e-06,0.276,0.329,144.983
32,32,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,73,73,album rock,298760,1998-06-23,0.383,0.662,-5.162,0.0333,0.165,0,0.248,0.138,121.154
33,33,Always Be My Baby,Mariah Carey,Daydream,74,72,dance pop,258133,1995-10-03,0.65,0.531,-8.335,0.0364,0.457,0,0.249,0.487,78.946
34,34,Shape of My Heart,Backstreet Boys,Black & Blue,73,72,boy band,230093,2000-11-21,0.575,0.786,-4.353,0.0296,0.252,0,0.159,0.518,96.102
35,35,If You Don't Know Me by Now - 2008 Remaster,Simply Red,A New Flame (Expanded Version),65,72,british soul,204000,1989,0.638,0.352,-9.266,0.0268,0.492,0,0.105,0.204,94.173
36,36,Nothing's Gonna Change My Love for You,George Benson,20/20,62,71,jazz funk,242678,1985-01-15,0.553,0.614,-5.098,0.0306,0.764,0,0.0811,0.345,136.628
37,37,True Colors,Cyndi Lauper,True Colors,71,71,dance pop,227600,1986-10-14,0.397,0.207,-13.155,0.0331,0.701,3.07e-05,0.116,0.268,171.282
38,38,All My Life,K-Ci & JoJo,Love Always,57,71,contemporary r&b,331240,1997-01-01,0.634,0.512,-8.651,0.0285,0.114,3.91e-06,0.0588,0.193,128.019
39,39,The Power of Love,Céline Dion,The Colour Of My Love,72,71,canadian pop,342400,1993-11-09,0.546,0.519,-9.072,0.0291,0.36,0.00046,0.24,0.247,140.054
40,40,I'll Stand by You,Pretenders,Last of the Independents,59,71,album rock,240760,1994-06-01,0.438,0.606,-6.549,0.0305,0.3,4.49e-06,0.0754,0.266,133.822
41,41,Just the Way You Are,Billy Joel,The Stranger (Legacy Edition),76,70,album rock,290573,1977,0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148
42,42,I Knew I Loved You,Savage Garden,Affirmation,61,70,boy band,250360,1999-11-09,0.61,0.497,-9.88,0.0279,0.32,6.11e-05,0.0884,0.739,85.031
43,43,(I Can't Help) Falling In Love With You,UB40,Promises And Lies,67,70,reggae fusion,207440,1993-01-01,0.642,0.722,-13.031,0.0375,0.0444,0.00388,0.122,0.836,172.406
44,44,I Love You Always Forever,Donna Lewis,Now in a Minute,51,70,lilith,239960,1996-04-16,0.744,0.453,-11.977,0.0348,0.627,0.421,0.0898,0.122,103.773
45,45,Someone You Loved,Lewis Capaldi,Breach,77,70,pop,182160,2018-11-08,0.501,0.405,-5.679,0.032,0.751,0,0.105,0.447,109.889
46,46,Endless Love,Lionel Richie,Back To Front,67,69,disco,266800,1992-01-01,0.49,0.268,-11.809,0.0257,0.866,0.0161,0.145,0.181,93.352
47,47,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),84,69,pop,259550,2017-11-30,0.587,0.299,-7.365,0.0263,0.779,0,0.123,0.356,94.992
48,48,I Swear,All-4-One,All-4-One,52,68,boy band,259853,1994-01-01,0.532,0.407,-9.658,0.0233,0.235,0,0.117,0.23,83.207
49,49,Amazed,Lonestar,Lonely Grill,55,68,contemporary country,240866,1999,0.561,0.543,-8.498,0.0324,0.26,0,0.124,0.243,139.803
50,50,How Do I Live,LeAnn Rimes,Greatest Hits,60,68,contemporary country,266973,2003-11-18,0.577,0.462,-7.989,0.0279,0.128,0,0.0822,0.258,128.303
51,51,Truly Madly Deeply,Savage Garden,Savage Garden,61,69,boy band,277266,1997-03-04,0.555,0.698,-8.874,0.0287,0.403,0,0.0851,0.816,168.12
52,52,Greatest Love of All,Whitney Houston,Whitney Houston,74,68,dance pop,291400,1985-02-14,0.502,0.305,-16.011,0.0339,0.484,3.55e-06,0.117,0.248,131.242
53,53,Hello,Lionel Richie,Can't Slow Down,67,69,disco,246933,1983-01-01,0.424,0.222,-15.053,0.0391,0.646,0,0.148,0.0606,61.648
54,54,Woman in Love,Barbra Streisand,Guilty,60,68,adult standards,231840,1980-09-23,0.469,0.278,-16.311,0.028,0.248,0.000126,0.133,0.331,169.735
55,55,XO,John Mayer,XO,74,68,neo mellow,213626,2014-05-27,0.431,0.377,-9.753,0.0288,0.749,0,0.211,0.353,173.67
56,56,Now And Forever,Richard Marx,Paid Vacation,64,67,new wave pop,214826,1994-01-01,0.441,0.258,-11.227,0.0276,0.661,0,0.106,0.172,77.988
57,57,Eternal Flame,The Bangles,The Essential Bangles,60,67,album rock,238026,2004,0.526,0.358,-7.239,0.0243,0.525,0,0.0942,0.399,78.989
58,58,When a Man Loves a Woman,Percy Sledge,When a Man Loves a Woman,50,67,classic soul,173866,1966,0.516,0.15,-20.41,0.0272,0.13,0.0755,0.122,0.205,97.398
59,59,I'll Make Love To You,Boyz II Men,II,63,67,boy band,236760,1994-08-30,0.559,0.49,-8.06,0.0247,0.104,0,0.099,0.201,142.445
60,60,My Love Is Your Love,Whitney Houston,My Love Is Your Love,74,66,dance pop,261573,1998-11-17,0.77,0.475,-9.512,0.159,0.0561,4.72e-06,0.0607,0.473,82.511
61,61,Take Me Home,Jess Glynne,I Cry When I Laugh,71,66,dance pop,265381,2015,0.582,0.451,-6.163,0.0388,0.292,0,0.101,0.242,75.126
62,62,This I Promise You,*NSYNC,No Strings Attached,66,66,boy band,284760,2000-03-21,0.55,0.587,-6.279,0.0329,0.354,0,0.128,0.466,165.975
63,63,She's The One,Robbie Williams,I've Been Expecting You,68,66,dance rock,258026,1998,0.243,0.609,-8.451,0.0323,0.663,1.13e-05,0.221,0.333,166.668
64,64,My All,Mariah Carey,Butterfly,74,66,dance pop,230933,1997-09-16,0.607,0.317,-10.244,0.029,0.732,4.53e-05,0.086,0.111,108.122
65,65,a thousand years,Christina Perri,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),69,66,pop,285120,2011-11-04,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028
66,66,2 Become 1,Spice Girls,Spice,66,66,dance pop,241026,1996-01-01,0.645,0.665,-7.878,0.0268,0.325,1.82e-05,0.238,0.704,143.969
67,67,You,Ten Sharp,You,46,65,,272983,1991,0.405,0.901,-7.905,0.0315,0.426,0.0185,0.188,0.666,174.041
68,68,Breathe,Faith Hill,Breathe,59,65,contemporary country,250546,1999-11-09,0.529,0.496,-9.007,0.029,0.173,0,0.251,0.278,136.859
69,69,Naked,James Arthur,Naked,79,65,pop,234106,2017-11-24,0.529,0.607,-6.781,0.0574,0.104,0,0.0631,0.238,101.966
70,70,(What A) Wonderful World,Sam Cooke,The Man Who Invented Soul,65,65,classic soul,125440,2000-09-26,0.691,0.507,-10.23,0.0343,0.627,0,0.457,0.885,128.518
71,71,Said I Loved You...But I Lied,Michael Bolton,The One Thing,61,65,soft rock,304866,1993,0.547,0.569,-8.644,0.0271,0.189,7.05e-06,0.156,0.432,159.713
72,72,A Groovy Kind of Love,Phil Collins,Love Songs (A Compilation Old and New),73,65,rock drums,210733,2004-09-14,0.452,0.306,-9.632,0.0274,0.235,1.91e-05,0.0989,0.182,144.125
73,73,I'll Be There,The Jackson 5,Third Album,63,64,motown,237760,1970-09-08,0.51,0.515,-7.247,0.0253,0.593,1.24e-06,0.654,0.331,93.212
74,74,I Finally Found Someone (feat. Bryan Adams),Barbra Streisand,The Mirror Has Two Faces - Music From The Motion Picture,60,63,adult standards,221973,1996-10-15,0.568,0.224,-15.069,0.0296,0.677,0,0.127,0.0709,138.964
75,75,You're Beautiful,James Blunt,Back to Bedlam,68,62,neo mellow,209493,2005-10-04,0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998
76,76,Take My Breath Away,Berlin,Take My Breath Away,59,62,new romantic,264213,2007-01-01,0.578,0.477,-8.119,0.0228,0.448,0.00031,0.124,0.511,95.892
77,77,Don't Know Much (with Aaron Neville),Linda Ronstadt,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville),59,62,country rock,211973,1989,0.401,0.285,-11.005,0.0327,0.657,1.13e-05,0.158,0.267,130.465
78,78,Can't Take My Eyes Off You,Engelbert Humperdinck,A Man Without Love,59,62,adult standards,221373,1968-08-03,0.538,0.536,-10.36,0.036,0.473,0,0.18,0.54,119.31
79,79,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,80,61,r&b,251760,2012-09-18,0.657,0.467,-8.925,0.0341,0.667,1.92e-06,0.0295,0.276,100.139
80,80,Woman - Remastered 2010,John Lennon,Double Fantasy,66,60,classic rock,212933,1980-11-17,0.588,0.656,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701
