,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
55,55,Experiences No. 2,John Cage,Different Every Time,35,12,american contemporary classical,286026,2014-12-08,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
56,56,The Poet Acts,Philip Glass,The Hours (Music from the Motion Picture Soundtrack),57,45,american contemporary classical,223266,2002-12-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
57,57,Can We Kiss Forever?,Kina,Can We Kiss Forever?,61,0,sad lo-fi,187898,2018-08-31,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
58,58,Louis Theroux,Froze,Ottosessies - De Mixtape,10,3,belgian hip hop,278250,2019-08-23,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
59,59,Joaquim,Oscar and the Wolf,Entity,50,1,belgian indie,228264,2014-04-25,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
60,60,You're Mine - Original Mix,Oscar and the Wolf,Electronica,50,0,belgian indie,329466,2015-11-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
61,61,Strange Entity,Oscar and the Wolf,Entity,50,0,belgian indie,276310,2014-04-25,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
62,62,Star Shopping,Lil Peep,Star Shopping,79,3,cloud rap,142000,2015,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
63,63,For You,Angus & Julia Stone,Down the Way,63,0,australian indie folk,319986,2010-03-15,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
64,64,Our Love,Sharon Van Etten,Are We There,51,0,art pop,232760,2014-05-27,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
65,65,If It Makes You Happy,Sheryl Crow,Sheryl Crow,63,63,lilith,324840,1996-09-24,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
66,66,Princes,Oscar and the Wolf,Entity,50,0,belgian indie,234845,2014-04-25,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
67,67,Pursuit Of Happiness (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Int'l Version),77,70,hip hop,295293,2009-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
68,68,Love Religion - Video Edit,U96,Club Bizarre,44,44,bubble trance,214306,1995,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
69,69,Find Me (Odyssey to Anyoona) - Radio Mix,Jam & Spoon,Best Of (Anniversary Edition 1990 - 2015),42,30,bubble trance,242826,2015-03-13,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
70,70,Y en eso llego Fidel,Pablo Neruda,Semifinal,16,20,poetry,146240,2016-02-03,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
71,71,Hasta siempre,Soledad Bravo,Cantos revolucionarios de america latina,31,37,nueva cancion,270160,1997,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
72,72,Dans mon jardin,Manu Chao,Sibérie m'était contéee,67,22,latin alternative,333333,2004-11-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
73,73,Plus de larmes - live acoustique,Lomepal,3 jours à Motorbass,59,29,french hip hop,196586,2019-10-19,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
74,74,Plus de larmes,Lomepal,Amina,59,34,french hip hop,214293,2019-10-25,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
75,75,Le monde est à mes pieds,Scylla,Pleine Lune,46,0,belgian hip hop,213293,2018-10-12,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
76,76,anxiété,Pomme,anxiété,57,20,french pop,231066,2019-09-27,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
77,77,Tout lâcher - Colors Session,Lomepal,Tout lâcher (Colors Session),59,42,french hip hop,208240,2018-05-11,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
78,78,Tout oublier,Angèle,Brol,62,61,belgian pop,202120,2018-10-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
79,79,Le grand amour,Albin de la Simone,L'un de nous,40,49,french indie pop,216293,2017-02-24,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
80,80,Hell To The Liars,London Grammar,Truth Is A Beautiful Thing (Deluxe),62,44,metropopolis,364506,2017-06-09,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
81,81,Halfsleeper,Chelsea Wolfe,Live at Roadburn 2012,47,15,dark pop,438936,2012-09-10,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
82,82,House of Metal,Chelsea Wolfe,Pain Is Beauty,47,39,dark pop,300395,2013-09-03,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
83,83,Red Sky at Night,David Gilmour,On an Island,52,35,album rock,173093,2006-03-07,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
84,84,Declaración De Amor,The Dinky Toys,Roll With The Hits,17,0,classic belgian pop,182146,2017-06-09,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
85,85,Catch & Release,Matt Simons,Catch & Release,56,0,neo-singer-songwriter,240066,2014-10-24,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
86,86,Ademruimte,Hannelore Bedert,Vanaf Nu Doe Ik Alles Wat Ik Wil,15,15,baroque pop,275493,2017-12-15,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
87,87,Altijd Nooit Meer,Hannelore Bedert,Wat Als,15,17,baroque pop,294975,2008-09-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
88,88,Met Uw Ogen Toe,Hannelore Bedert,Wat Als,15,10,baroque pop,254799,2008-09-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
89,89,Abusey Junction,Kokoroko,We out Here,46,0,british jazz,429093,2018-02-09,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
90,90,Afspraak (Voor Catherine),Hannelore Bedert,Afspraak (Voor Catherine),15,5,baroque pop,403169,2013-12-03,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
91,91,Wild Horses,Susan Boyle,I Dreamed A Dream,42,41,operatic pop,293266,2009-11-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
92,92,The Grate,Rose Cousins,Natural Conclusion,37,0,canadian folk,273198,2017-02-03,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
93,93,September Song,Agnes Obel,Aventine (Deluxe),55,0,chamber pop,202594,2014-10-07,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
94,94,Holocene,Bon Iver,Bon Iver,72,0,chamber pop,336613,2011-05-21,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
95,95,Youth,Daughter,If You Leave,57,0,shimmer pop,253013,2013-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
96,96,The Night We Met,Lord Huron,Strange Trails,73,0,indie folk,208211,2015-04-06,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
97,97,High And Dry,Radiohead,The Bends,78,0,alternative rock,257480,1995-03-28,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
98,98,9 Crimes,Damien Rice,9,54,58,acoustic pop,217946,2006-11-06,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
99,99,Stay With Me - Live From Spotify Berlin,Angus & Julia Stone,Spotify Sessions,63,63,australian indie folk,174360,2015-01-13,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
0,0,Unforgettable,French Montana,Jungle Rules,72,87,hip hop,233901,2017-07-14,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
1,1,No Role Modelz,J. Cole,2014 Forest Hills Drive,84,14,conscious hip hop,292986,2014-12-09,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
2,2,Idfc,blackbear,Deadroses,71,0,pop,245172,2015-02-14,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
3,3,idfc (Tarro Remix),blackbear,idfc (Tarro Remix),71,0,pop,248633,2016-10-17,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
4,4,Fade Into You,Mazzy Star,So Tonight That I Might See,65,82,dream pop,295600,1993-10-05,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
5,5,Sentimiento Original,Gondwana,Gondwana,57,64,latin alternative,292800,1997,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
6,6,Wet Dreamz,J. Cole,2014 Forest Hills Drive,84,1,conscious hip hop,239320,2014-12-09,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
7,7,Thinkin Bout You,Frank Ocean,channel ORANGE (Explicit Version),82,0,lgbtq+ hip hop,200746,2012-07-10,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
8,8,Bizarre Love Triangle - 2014 Remaster,Frente!,Marvin The Album - 21st Anniversary Edition,37,51,australian alternative rock,119813,1999-05-14,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
9,9,Stay,Rihanna,Unapologetic (Deluxe),87,75,barbadian pop,240706,2012-12-11,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
10,10,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),79,81,dance pop,484146,2013-03-15,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
11,11,Suit & Tie,Justin Timberlake,The 20/20 Experience - The Complete Experience,79,0,dance pop,326280,2013-09-27,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
12,12,My Love,Justin Timberlake,FutureSex/LoveSounds,79,0,dance pop,276160,2006-09-12,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
13,13,Unforgettable (feat. Swae Lee) - Latin Remix,French Montana,Unforgettable (feat. Swae Lee) [Latin Remix],72,49,hip hop,214000,2017-07-31,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
14,14,Best I Ever Had,Drake,So Far Gone,93,0,canadian hip hop,257760,2009-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
15,15,Signs,Drake,Signs,93,65,canadian hip hop,234373,2017-06-23,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
16,16,Fake Love,Drake,Fake Love,93,0,canadian hip hop,207813,2016-10-24,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
17,17,One Dance,Drake,Views,93,14,canadian hip hop,173986,2016-05-06,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
18,18,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),93,0,canadian hip hop,227880,2013-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
19,19,Corazón Sin Cara,Prince Royce,Prince Royce,73,75,bachata,211453,2010,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
20,20,There for You,Martin Garrix,There for You,72,65,dutch edm,221904,2017-05-26,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
21,21,No Lie,Sean Paul,No Lie,77,2,dance pop,221176,2016-11-18,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
22,22,"Sorri, Sou Rei (feat. Claudia Leitte)",Natiruts,Box Natiruts,66,60,brazilian reggae,332653,2012-08-14,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
23,23,Praieiro - Ao Vivo,Jammil E Uma Noites,Jammil de Todas As Praias - Ao Vivo,39,0,axe,229693,2015-09-18,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
24,24,Habits of My Heart,Jaymes Young,Habits of My Heart,63,55,,210639,2014-09-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
25,25,Habits (Stay High),Tove Lo,Queen Of The Clouds,69,75,dance pop,209160,2014-09-24,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
26,26,Keep on Moving,Michelle Delamor,Keep on Moving,7,21,,183529,2017-09-22,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
27,27,Diamonds,Rihanna,Unapologetic (Deluxe),87,76,barbadian pop,225146,2012-12-11,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
28,28,Twisted Nerve,Bernard Herrmann,Kill Bill Vol. 1 Original Soundtrack (PA Version),46,52,classic soundtrack,87666,2003-09-23,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
29,29,The Killer's Song - The Killer's Song Club Edit,Carolina Marquez,Angel De Fuego (10Th Anniversary),48,56,italo dance,223529,2007-04-18,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
30,30,Earned It (Fifty Shades Of Grey),The Weeknd,Beauty Behind The Madness,91,0,canadian contemporary r&b,277680,2015-08-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
31,31,Infinity 2008,Guru Josh Project,SLAM!FM Presents Clubbin' Best of 2008/2009,56,0,acid house,190013,2011-11-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
32,32,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) - Olodum Mix,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) [Olodum Mix],81,48,dance pop,236813,2014-04-15,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
33,33,Tumbum,Yemi Alade,Mama Africa (The Diary of an African Woman) [Deluxe Version],49,0,afrobeats,183299,2016-04-06,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
34,34,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,69,0,pop rap,235613,2012-10-10,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
35,35,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,60,80,,258342,2012-10-09,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
36,36,Se Preparó,Ozuna,Odisea,83,79,puerto rican pop,188080,2017-08-25,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
37,37,Sweater Weather,The Neighbourhood,I Love You.,80,90,modern alternative rock,240400,2013-04-19,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
38,38,Quiero Repetir,Ozuna,Odisea,83,66,puerto rican pop,200986,2017-08-25,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
39,39,Otra vez (feat. J Balvin),Zion & Lennox,Motivan2,72,73,reggaeton,209453,2016-09-30,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
40,40,Consideration,Rihanna,ANTI,87,0,barbadian pop,161066,2016-01-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
41,41,Consideration - James Carter Remix,Rihanna,Consideration (Dance Remixes),87,0,barbadian pop,157746,2017-12-08,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
42,42,Hide and Seek,Steve Void,Hide and Seek,52,0,pop edm,188095,2017-12-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
43,43,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",73,0,irish rock,274760,1993-03-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
44,44,Zombie,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),73,0,irish rock,306440,1994-10-03,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
45,45,Todo vuelve a su lugar,Fidel Nadal,Forever Together !,43,43,argentine reggae,299972,2010-11-08,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
46,46,Broken,Jacob Tillberg,Broken,43,34,meme,229921,2017-05-16,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
47,47,Te Robaste Mi Corazón,Fidel Nadal,Forever Together !,43,45,argentine reggae,243864,2010-11-08,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
48,48,Intoxication,Gentleman,Confidence,52,36,cologne hip hop,209933,2004-08-30,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
49,49,La Complicidad,Cultura Profética,15 Aniversario en el Luna Park,59,0,latin alternative,372160,2012-09-18,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
50,50,Rise Up - Radio Edit,Yves Larock,Rise Up,45,0,disco house,170760,2015-11-20,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
51,51,Wild Things,Alessia Cara,Know-It-All (Deluxe),69,54,canadian contemporary r&b,188493,2016-03-11,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
52,52,Soñé - En Vivo,Zoé,MTV Unplugged Música De Fondo,69,43,latin alternative,226626,2011-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
53,53,Hung Up,Madonna,Confessions on a Dance Floor,78,78,dance pop,337733,2005-11-11,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
54,54,Shine On,R.I.O.,Shine on,54,35,german dance,203382,2008-05-23,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
55,55,Somewhere Only We Know,Lily Allen,Somewhere Only We Know,64,57,dance pop,208154,2013-11-10,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
56,56,El Farsante - Remix,Ozuna,El Farsante (Remix),83,69,puerto rican pop,258000,2018-01-30,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
57,57,Africa,Yorka,Imperio,28,0,chilean indie,213289,2015-05-27,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
58,58,Rinoceronte,Yorka,Imperio,28,0,chilean indie,237818,2015-05-27,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
59,59,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",Rob $tone,"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",54,49,san diego rap,242652,2016-08-26,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
60,60,White Mustang,Lana Del Rey,Lust For Life,87,0,art pop,164710,2017-07-21,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
61,61,Runaway,AURORA,All My Demons Greeting Me As A Friend (Deluxe),69,76,art pop,248826,2016-03-11,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
62,62,Tu Sin Mi,Dread Mar I,Vivi En Do,68,0,argentine reggae,245055,2010-05-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
63,63,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),54,75,san diego rap,177184,2016-06-17,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
64,64,I Need A Dollar,Aloe Blacc,Good Things,61,0,pop soul,244373,2010-09-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
65,65,Young Dumb & Broke,Khalid,American Teen,80,82,pop,202546,2017-04-27,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
66,66,Electro Movimiento,Calle 13,Los De Atrás Vienen Conmigo,64,39,latin afrobeat,196986,2008-07-21,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
67,67,Say Something Loving,The xx,I See You,62,0,downtempo,238373,2017-01-13,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
68,68,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),Nego do Borel,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),53,54,funk carioca,179000,2017-01-10,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
69,69,It Was A Good Day,Ice Cube,The Predator,70,0,conscious hip hop,260000,1992-11-17,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
70,70,Turn Me On,Kevin Lyttle,Turn Me On (Online Music),54,63,soca,192106,2004-03-30,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
71,71,Solo,Amenazzy,Solo,64,0,rap dominicano,229485,2017-09-19,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
72,72,Dilemma,Nelly,Nellyville (Explicit Version),71,0,dance pop,289173,2002-06-25,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
73,73,Live Your Life,T.I.,Paper Trail,70,75,atl hip hop,338853,2008-09-07,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
74,74,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),73,0,pop,245200,2016-12-09,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
75,75,More Than You Know,Axwell /\ Ingrosso,More Than You Know,62,0,edm,203000,2017-07-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
76,76,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),80,84,pop,201000,2017-11-03,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
77,77,Thunder,Imagine Dragons,Evolve,84,14,modern rock,187146,2017-06-23,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
78,78,The Hills,The Weeknd,Beauty Behind The Madness,91,15,canadian contemporary r&b,242253,2015-08-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
79,79,Needed Me,Rihanna,ANTI,87,0,barbadian pop,191600,2016-01-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
80,80,New Americana,Halsey,BADLANDS,77,0,electropop,183808,2015-08-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
81,81,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,87,0,barbadian pop,267080,2008-06-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
82,82,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,87,0,barbadian pop,275986,2008-06-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
83,83,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,Sexto Sentido,60,0,reggaeton,227220,2017-08-17,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
84,84,"Recess (with Kill The Noise, Fatman Scoop, and Michael Angelakos)",Skrillex,Recess,73,55,brostep,237680,2014-03-14,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
85,85,Banana Boat Song,Harry Belafonte,Banana Boat Song,52,45,calypso,184653,2012-11-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
86,86,Telephone,Lady Gaga,The Fame Monster (International Deluxe),81,0,art pop,220626,2009-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
87,87,Judas,Lady Gaga,Born This Way (International Special Edition Version),81,77,art pop,249066,2011-05-23,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
88,88,Paparazzi,Lady Gaga,The Fame,81,76,art pop,208306,2008-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
89,89,Alejandro,Lady Gaga,The Fame Monster (International Deluxe),81,0,art pop,274213,2009-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
90,90,Million Reasons,Lady Gaga,Joanne (Deluxe),81,0,art pop,205280,2016-10-21,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
91,91,Million Years Ago,Adele,25,81,0,british soul,227066,2016-06-24,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
92,92,Water Under the Bridge,Adele,25,81,0,british soul,240426,2016-06-24,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
93,93,Hide & Seek [Ruhde Remix],Steve Void,Hide & Seek [Ruhde Remix],52,0,pop edm,181591,2018-02-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
94,94,Ven,Cami,Ven,55,0,latin pop,224280,2018-02-09,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
95,95,Not Afraid,Eminem,Recovery,87,0,detroit hip hop,248133,2010-06-18,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
96,96,We Are The World,Luciano Pavarotti,Pavarotti & Friends For The Children Of Guatemala And Kosovo,59,0,canzone napoletana,350866,1999-01-01,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
97,97,Gladiator,Various Artists,Los 100 Mayores Temas de Película,0,0,,266426,2012-05-28,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
98,98,Say Something,A Great Big World,Is There Anybody Out There?,57,72,neo mellow,229400,2014-01-20,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
99,99,Say Something (feat. Chris Stapleton),Justin Timberlake,Man of the Woods,79,70,dance pop,278893,2018-02-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
0,0,Believer,Imagine Dragons,Evolve,84,87,modern rock,204346,2017-06-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
1,1,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (2011 Remaster),81,80,classic rock,354320,1975-11-21,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
2,2,Mr. Brightside,The Killers,Hot Fuss,74,87,alternative rock,222973,2004,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
